conversation_id,tweet_id,created_at,username,full_text,like_count,retweet_count,reply_count,is_quote_status,user_followers,lang
1.81E+18,1.81E+18,Tue Jul 16 11:13:10 +0000 2024,teukumi,"@detikcom pke uang negara, tp publik g bleh berekspektasi",1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:12:29 +0000 2024,ashaabull,"@detikcom 15?!!!
Kemerdekaan aja tanggal 17",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:11:53 +0000 2024,shenithaaaa,@detikcom Ettt kirain udah kaya Washington DC 😂,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:11:47 +0000 2024,MILO_MONTES_,@detikcom Walah baru 15%,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:10:59 +0000 2024,Ngadinopanser,"@detikcom Janji mu loh, joook....",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:06:27 +0000 2024,bayuwicak14,@detikcom Yang menaruh ekspektasi lebih cuman 1 pihak pak,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:05:21 +0000 2024,FahrisalA,@detikcom 🤣🤣🤣🤣,4,0,1,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 11:05:19 +0000 2024,buruburu012,"@detikcom bagaimana mungkin?
bukannya investornya over subscribed",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:03:37 +0000 2024,wutsittoya,@detikcom amnesia adalah kondisi ketika seseorang tidak bisa mengingat informasi atau kejadian yang pernah dialaminya. Kondisi ini bisa dipicu oleh trauma atau kerusakan pada otak yang memiliki peran penting dalam memproses ingatan atau memori seseorang.,6,1,1,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 11:01:39 +0000 2024,Alexparisyel,@detikcom Audit IKN,1,0,0,0,0,nl
1.81E+18,1.81E+18,Tue Jul 16 11:00:13 +0000 2024,fadlan10282,@detikcom Nasibnya kayak mobil smk,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:56:50 +0000 2024,ballambinlove,"@detikcom HGU 190 tahun kesannya menggadaikan negeri pada pihak lain demi investasi yang tak kunjung datang, investor itu orang² cerdas, berduit dan punya kalkulasi sendiri atas kekayaannya termasuk saat berinvestasi, tak semua tertarik dgn lamanya HGU, pasar besar tapi kismin",15,2,3,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:56:43 +0000 2024,counttall__,@detikcom Kocak kocak,0,0,0,0,0,tr
1.81E+18,1.81E+18,Tue Jul 16 10:56:41 +0000 2024,Tude_aja,"@detikcom Kok pesimis ga spt jargon2 njenengan sebelumnya ""Harus Optimis"". Ndak bisa bro, njenengan sdh make APBN (keringet publik), perlu pertanggung jawabannya.",3,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:56:05 +0000 2024,andremirza,@detikcom https://t.co/YzraHXD1os,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 10:55:01 +0000 2024,Tasyawa,@detikcom Pejabat kok pada gak punya Malu ya... Malu dikit kenapa kemaren bilang Wow sekarang wee...,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:54:48 +0000 2024,viqhani,@detikcom Ane sih gak kok gan.. Yg berekspektasi bawah saya mungkin gan.. 🙏,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:54:04 +0000 2024,yudi_hudaya,@detikcom Ente sih kegatelan..,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:51:34 +0000 2024,itsdionwithn,@detikcom https://t.co/n4Ou9Z263d,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 10:51:31 +0000 2024,Prima_salatiga,@yesmar_banu @detikcom Jangan lupa taxi terbangnya....,11,0,1,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:49:56 +0000 2024,banyakblabur,@detikcom Tuh.... ErKa....dengerin....,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:46:02 +0000 2024,Kobar_Baru,@andikabina @detikcom Gambar palsu selalu muncul,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:45:00 +0000 2024,Kobar_Baru,@detikcom 🤣🤣🤣🤣🤣🤣nafsu benar mau ke IKN,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:40:41 +0000 2024,keepithink_crab,@detikcom Bukanya kalian juga bilang 80% ?,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:39:45 +0000 2024,feisalpriyanto,@detikcom Ngedabruuusss,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:38:03 +0000 2024,nebularist,"@detikcom dih jangan gr bro, siapa juga yang ekspektasi?! 🤣",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:36:21 +0000 2024,wekawekaweka6,@detikcom 😀,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 10:35:47 +0000 2024,barus_euni82054,@detikcom Ra urus cangkem e Mukidi 🙄,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:35:21 +0000 2024,Uni_RancakBana,@detikcom Omongan ngedabrus semua,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:34:43 +0000 2024,benisafangat_,"@detikcom Siapa yang menaruh ekspetasi, dulu anda sendiri yang ngotot. Sekarang tinggal nyari alesan lain. Haduh",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:32:02 +0000 2024,fafa8fauziah,@detikcom manusia terhalu sedunia,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:31:49 +0000 2024,ZaizArjuna,@detikcom Siapa juga yang ngarep ibu kota baru,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:31:21 +0000 2024,piki_ajah,@yesmar_banu @detikcom Kita sebagai rakyat hanya meng iyakan saja 😁😅,6,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:24:15 +0000 2024,DenasIdn1,@detikcom Progres 15% tapi dana apbn dah ke sedot 80 Trilyunan… progres  segitu ada audit nya ga ?,7,2,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:23:06 +0000 2024,awe_yudhy,"@detikcom Tahun kemaren aja bilangnya 2024 IKN udah siap 💯%, sekarang ngomongnya laen. Wis pokoke mblegedes...",2,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:20:26 +0000 2024,agunsetiawn,@detikcom yaaaah hahaha,0,0,0,0,0,tl
1.81E+18,1.81E+18,Tue Jul 16 10:16:38 +0000 2024,gulaligong,@detikcom Nyang ngomong dia nyang bantah dia juga..terserahlah,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:16:37 +0000 2024,otakkusut,@detikcom Ekspektasi lebih gimana? Lha dari awal aja udah pesimis kok pak… tenang ajaaaa 😂,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:16:34 +0000 2024,fenyadei,@detikcom prasaan dari dulu yg berekspektasi cuma lu doang,3,0,2,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:16:29 +0000 2024,Ambonhelmi8899,"@goesman02 @detikcom Kalo pemerintah yang bikin HOAX, siapa yang berani menindak?!",1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:15:31 +0000 2024,ganny_garcia,@detikcom 🤡🤡🤡,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 10:14:22 +0000 2024,senangmembaca,@detikcom 15% aja dah habisin duit sebanyak itu. Bikin APBN terseok-seok... 😅,2,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:11:02 +0000 2024,ManduMiu27,@detikcom https://t.co/kpqA2ZnGQB,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 10:10:51 +0000 2024,AkmaL_syam21,@detikcom Molah maleh pak,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:10:49 +0000 2024,rezaa06,"@detikcom Mana ada ekspektasi lebih, yg ada pesimis lebih pak. Ppfftt",1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:10:48 +0000 2024,semacamharapan,@detikcom Kejar target hanya untuk upacara Pak ????? 😢😢😢,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:08:26 +0000 2024,keramikpecahid,@Ombahku @detikcom Awoakwoakwoakwoako ndableg!,0,0,0,0,0,ht
1.81E+18,1.81E+18,Tue Jul 16 10:08:20 +0000 2024,wwaadduuhh,@detikcom owkwowkw,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:08:11 +0000 2024,NasibulU,@detikcom Lomoh..,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:08:07 +0000 2024,bebas_175,@detikcom Kan yg bacotnya ngegampangin situ,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:07:00 +0000 2024,mhasani92,@detikcom Saya tidak berharap banyak pak. Tenang saja..,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:05:54 +0000 2024,cyberprim,@detikcom 🥱🥱🥱 https://t.co/2KTi1dnnqs,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 10:03:48 +0000 2024,adidisanto78979,@detikcom Yg punya ekspektasi hiper itu  petruk ambisus jadi raja nusantara xy 🤣🤣,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:02:43 +0000 2024,brizzle_home34,@detikcom Lah lu sendiri yg bilang segala macem dr tahun lalu sekarang malah publik diminta jgn berekspektasi. Lah lucuuu. Taxi terbang gmn? Kereta tanpa rel coba??,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:01:44 +0000 2024,AkiSuminta,"@detikcom Si anyiiing,bukannya elo ma gerombolan penjilat pantat lo yg bilang IKN udh siap dlm 2 bulan,so soan mo upacara kemerdekaan disana,jgn sampe nih ya upacara selevel negara bakal sama dgn upacara di kampung gw,di lapangan sepakbola becek2an ya nyiiing @jokowi",6,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 10:00:37 +0000 2024,DwiNuriyaa,@goesman02 @detikcom wkwkwkwk gaada yg bener bang semua petinggi nya pada gendeng ngebet ikn jadi,3,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:59:48 +0000 2024,gorichorgood,@detikcom Apakah akan di boost dengan acara wishu rama,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:58:14 +0000 2024,lippie124,@detikcom kumaha sia we anying,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:56:48 +0000 2024,EdiSilitonga354,@detikcom Daahhh ngga usah maksa’n @jokowi  u/ upacara di ikn kalo mmg blom jadi….ntar malah blunder….di bully lagi kamu…,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:55:22 +0000 2024,vinosa,@goesman02 @detikcom 86% yg blm selesai dikerjakan 😂😂😂,2,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:53:53 +0000 2024,berber134,@detikcom Nyesel gua milih lu 2 periode jok,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:52:30 +0000 2024,Aditlasri3,"@detikcom Kalau tidak bisa kerja, mundur dari awal. Sudah difasilitasi negara berlebih selama 2 periode, kerjaanmu: mangkrak!!. Amburadul.. !!",1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:51:00 +0000 2024,k_____jpg,"@detikcom yg bangun ekspektasinya lo, yg matahin lo sendiri",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:50:45 +0000 2024,AkangDikdik1,@detikcom Hanya satu yg terucap DUNGU,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:49:10 +0000 2024,HaryaNagara,"@detikcom Ekspektasi lu kaleeee, gua mah pak dr awal udh kagak percaya!!!",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:48:39 +0000 2024,wahyuWa26487734,@syaranza_ @detikcom Tanya... @ridwankamil,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:46:03 +0000 2024,danubaya52,@detikcom Lol presiden gth amet,0,0,0,0,0,en
1.81E+18,1.81E+18,Tue Jul 16 09:46:02 +0000 2024,pamannyagibrann,@detikcom Sibuk sendiri heboh sendiri 🤣🤣🤣,2,0,1,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:45:56 +0000 2024,Mnrq7_,@detikcom Padaal dia dan kubu nya sendiri yang selalu berlebihan membahas IKN.,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:45:24 +0000 2024,Hartono_Ddt,"@detikcom Progres pembangunan 15%, anggaran yg sdh terpakai brp   %.... 🥱",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:44:29 +0000 2024,Zamocca,@detikcom Kasih disclaimer dulu. Yang disalahin si hujan 🤣🤣,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:43:09 +0000 2024,XVSZTY,@detikcom DARI AWAL GUA GAK BEREKSPEKTASI GIMANA GIMANA,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:41:36 +0000 2024,glomadher,@wiwitski @detikcom Asli na,0,0,0,0,0,und
1.81E+18,1.81E+18,Tue Jul 16 09:40:49 +0000 2024,madrid_jkt58,"@andikabina @detikcom Ingat rumus Jokowi.
Apa yg diomongin, berarti kebalikannya",1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:40:35 +0000 2024,KangAsom,@Ombahku @detikcom 🤣🤣 dapat saja ya 👍👍,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:40:03 +0000 2024,wiwitski,@gloriahermawan @detikcom Ngadengekeun omongan bapak ieu mah .. matak gelo teu puguh ... Beneran 😅,0,0,1,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:37:03 +0000 2024,f_jaaar,@detikcom 🤣,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 09:37:00 +0000 2024,Dunungan954537,@syaranza_ @detikcom Si emil,1,0,0,0,0,es
1.81E+18,1.81E+18,Tue Jul 16 09:35:43 +0000 2024,khaidirali_,@detikcom Terlalu dipaksakan,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:35:41 +0000 2024,ngabdirojo,@detikcom Kmaren bilang sudah 85% skarang 15%    ngapusinya kok kebangeten banget.,2,0,1,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:34:30 +0000 2024,aznanarrazi,@detikcom Lah? Kok bisa? Duitnya kurang ya dari investor pak?,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:32:23 +0000 2024,hendrowijonarko,@Ombahku @detikcom Bualannya orang-orang berikut ini: @AgusYudhoyono @ridwankamil @ZUL_Hasan,4,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:32:19 +0000 2024,agus37,@detikcom Walahh. Anggaran dh banyak bgt padahal,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:31:32 +0000 2024,bethorokollo,@detikcom Kerja kerja kerja ga becus,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:30:11 +0000 2024,tyonugrh_,@detikcom Hambalang II,0,0,0,0,0,tl
1.81E+18,1.81E+18,Tue Jul 16 09:29:25 +0000 2024,ekologic4,@detikcom masih punya muka kah? https://t.co/06KdxryKUY,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:29:08 +0000 2024,Icaljsap,@detikcom Bikin bikin sendiri ngotot sampai ngabisin duit negara. La kok enak banget terus ngomong gini,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:26:57 +0000 2024,Yudee_nurcahyo,@detikcom Bomat lah,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:26:09 +0000 2024,KopiTjapTopi,@detikcom Ni orang emang gak punya malu ya kalo ngomong gak pernah bener isinya bohong terus,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:23:47 +0000 2024,andionyis,@detikcom 😆,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 09:19:57 +0000 2024,MKA77217578,@detikcom Kepet,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:17:23 +0000 2024,ikhwan_AP,@detikcom Jihhhh mencla mencle lgi,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:15:42 +0000 2024,ZonaNyaman999,@detikcom Belum ramai kaya jakarta kah?,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:15:27 +0000 2024,_KonohaCity_,@detikcom Saya ga butuh tahu progres IKN. Yang saya butuhkan swasembada pangan!,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:13:21 +0000 2024,piyu_dhantara,@detikcom Sopo toh yg mengharapkan lebih? Situ nya aja ke geeran wkwkwkw,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:11:32 +0000 2024,YesQ19,@detikcom Konyoll,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:11:03 +0000 2024,bbmrachel,@detikcom https://t.co/n2aPuqyK5X,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 09:10:16 +0000 2024,mantan_kalii,@detikcom https://t.co/wKzMgAlCsT,4,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 09:10:08 +0000 2024,Louis_chantika,"@detikcom Ngomong sebakul aja ah, bukannya pa jkwie yg ngotot bangun IKN,pake APBN pulak.",25,3,1,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:09:53 +0000 2024,pedy_alienrebel,@detikcom Hoooo kirain udah 58%.......🤣🤣🤣,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:08:01 +0000 2024,radis_sudjono,@detikcom Lah...,1,0,0,0,0,und
1.81E+18,1.81E+18,Tue Jul 16 09:07:48 +0000 2024,wansrosadi,"@detikcom Duhh
Jadi pusing dengarnya.
Yg bikin melambung dia, yg bilang jgn punya ekspektasi lebih dia.
Bengong.",25,2,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:06:32 +0000 2024,dawneight,@detikcom hehe hehe hehe setara washington dc lah setara canberra lah hahahaha yg kelebihan ekspetasi mah ente sama menteri2 ente yg pada mabok kecubung. rakyat mah bagian diperes doang duitnya yakan🤣,5,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:05:37 +0000 2024,nourabowtique,@detikcom Lah dulu bilangnya mau upacara 17 Agustus di IKN,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:05:21 +0000 2024,JafarudinJapra,"@yesmar_banu @detikcom Kereta tanpa rel kan banyak, ada kereta kuda, kereta sapi, atau kereta jenazah..",23,0,2,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:04:54 +0000 2024,yossyimanuel,@detikcom Cacad,0,0,0,0,0,es
1.81E+18,1.81E+18,Tue Jul 16 09:02:25 +0000 2024,arzh_aq,@detikcom Dih,0,0,0,0,0,und
1.81E+18,1.81E+18,Tue Jul 16 09:02:11 +0000 2024,simisuhmisuh,@detikcom 👏🏼👏🏼👏🏼👏🏼👏🏼,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 09:01:21 +0000 2024,DsSupriyady,@detikcom Dowboll...,0,0,0,0,0,en
1.81E+18,1.81E+18,Tue Jul 16 09:00:31 +0000 2024,tangguhniti,"@detikcom Apa, baru 15 presen, jd slama ini?",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 09:00:29 +0000 2024,kayunisan,@detikcom Sudah diingatkan dari dulu juga. https://t.co/oMsrDDEmuR,403,47,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:59:12 +0000 2024,achmad_kusnanto,@detikcom Hehe..... Memakai APBD juga......,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:58:53 +0000 2024,_sixbalax_,"@detikcom yang ketinggian ngomong selama ini tuh ya bapak jokowi sendiri tokh !!!! lupak apa ya kalog selama ini sering ngibul (ngomong ketinggian) ??

besok kalog sering lupak ngibul dicatet pak, biar gag malu-maluin diri sendiri",3,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:58:24 +0000 2024,sutan_bisma,@detikcom Banyakan bokis lo pak..,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:56:05 +0000 2024,rang_casper,"@detikcom Anda kok yang membesar besar kannya
Kini anda yang minta jangan bayangkan 
Piye toh
Emang lidah tidak bertulang",2,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:54:38 +0000 2024,nami_idah,"@detikcom Dari awal juga tidak ada yg berekspektasi berlebihan, anda saja yg terlalu berlebihan kasih harapan alias PHP.",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:51:35 +0000 2024,FirmanNew8,"@detikcom Ekspektasi anda yang berlebihan pak, publik mah ogah, tau dah buzzeRp anda....",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:50:59 +0000 2024,basukirahmat84,@detikcom Ada juga ekspektasi Bapak dan Jajarannya yg terlalu tinggi ke IKN..,2,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:50:47 +0000 2024,Ari4diS,@detikcom Duitnya udah habis ya Pak?,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:50:04 +0000 2024,Kang_Sholihin,@detikcom La terus kenapa harus dipaksakan upacara disana Bapak?,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:48:55 +0000 2024,anovaway,@detikcom Padahal dia sendiri yang ngebet banget. Warga mah B aja. Dia sendiri pula yang ribet.,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:48:23 +0000 2024,ronaronimakroni,"@detikcom waduh,",0,0,0,0,0,en
1.81E+18,1.81E+18,Tue Jul 16 08:47:15 +0000 2024,AuroraXrypt,@detikcom Proklamasi,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:47:12 +0000 2024,Ex_TKI,@detikcom Emang ada rakyat yg tanya2 progres IKN ?????,5,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:44:08 +0000 2024,D_Zaviyar,@detikcom Si tukang Ngibul 🤣🤣🤣🤣🤣🤣🤣,3,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:44:02 +0000 2024,dzakyhaidar__,@detikcom awokwokwok lain di mulut lain di mulut,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:40:40 +0000 2024,BalibackBeck,"@detikcom Mending bapak mikiran sembako aja pak, giman bisa normal harga. Kami tau standar bapak dalam bekerja sampek mana. Berhenti jualan mimpi pak.",7,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:39:41 +0000 2024,Erbasus1,"@detikcom Sampe mules perut kodok bunting, gegara baca pernyataan ini....
https://t.co/3qxFjS0a4S",8,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:36:42 +0000 2024,farid_gt,@detikcom Tau kn klo blio bilang tuh suka kebalikannya..pun juga ini..,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:35:36 +0000 2024,sleepingjupiter,@detikcom Emg ada yg berekspektasi di ikn?,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:35:18 +0000 2024,EkoApan,"@detikcom Rakyate mikir kebutuhan,pajak naik,gmn bertahan idop...presidene mikirin IKN...yok opo iki😂 @prabowo @SBYudhoyono @airlangga_hrt @cakimiNOW ..",3,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:34:09 +0000 2024,JakaGolook71,"@detikcom Bodo amat, mangkrak juga gapapa, mlh lbh baik, kale? 
😁",3,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:33:49 +0000 2024,rianboww,@detikcom Situ kan yg ngebet 🤦 warga sipil sekalian mah gak ngarep ada ikn 😂,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:33:46 +0000 2024,EkoApan,@gloriahermawan @detikcom Avenged sevenfold - Dear God,0,0,0,0,0,en
1.81E+18,1.81E+18,Tue Jul 16 08:32:37 +0000 2024,IndoAudit14,@detikcom Kita nggak expect ikn dilanjutkan malah,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:31:50 +0000 2024,gvnadi,@detikcom 15% 🤣🤣,0,0,0,0,0,und
1.81E+18,1.81E+18,Tue Jul 16 08:30:58 +0000 2024,han_cahaya,@detikcom Makanya pak kalau ngomong jgn asal jeplak aja,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:27:58 +0000 2024,Adit_yapramudya,@detikcom Mampus luh ngomongnya ngalor ngidul presiden gak bisa dipercaya. Cuma bangun pakai hutang pinter. Tapi untuk jujur dia kagak bisa. Otak terbiasa bohong.,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:27:34 +0000 2024,iswin,"@detikcom Klo masih 15% ngapain dipaksain upacara disana. Yg menjanjikan siapa, yg pesimis siapa.",0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:18:07 +0000 2024,frhyan_abdlh,@detikcom buakakakak lawak,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:17:59 +0000 2024,zilizzuddin,"@detikcom Terus masih banyak yang dukung anaknya, heran sy sama rakyat Indonesia",4,1,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:17:19 +0000 2024,Alghi5150,@detikcom Bapak Pembohong Indonesia adalah julukannya,1,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:16:28 +0000 2024,AgusHerd,@detikcom Mulai mendengarkan nasehat,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:16:08 +0000 2024,blekriver,@detikcom Bhahaa 😅,0,0,0,0,0,hi
1.81E+18,1.81E+18,Tue Jul 16 08:15:53 +0000 2024,yesmar_banu,"@detikcom Sebetulnya dari awal masyarakat sudah pesimis pak jadi tidak menaruh ekspetasi yang berlebih untuk IKN. 

Yang selalu berlebihan soal IKN kan bapak dan tim yang mengerjakan IKN. Malah yang terbaru, Menhub bilang Agustus mulai ada Kereta tanpa rel disana.",802,99,26,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:15:19 +0000 2024,glomadher,@detikcom Dunno what to say…….::😔,13,0,2,0,0,en
1.81E+18,1.81E+18,Tue Jul 16 08:13:59 +0000 2024,evi_sufiani,@detikcom Lha kok dadi ngene Pak,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:12:28 +0000 2024,MaulaIkhwan,@detikcom Lah tapi katanya sdh seperti jkt??,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:12:09 +0000 2024,habibici,@detikcom 😂😂😂,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 08:09:57 +0000 2024,JOINLampung,@detikcom Bukannya selama ini yang memiliki ekspektasi tinggi terhadap KKN adalah bapak sendiri ...? Orang publik malah pesimis kali pak...🫢,0,0,0,0,0,in
1.81E+18,1.81E+18,Tue Jul 16 08:07:58 +0000 2024,leleng76529,@detikcom https://t.co/q4Kj1lNGoh,0,0,0,0,0,qme
1.81E+18,1.81E+18,Tue Jul 16 08:07:11 +0000 2024,masreyhaan,@andikabina @detikcom Itu harapannya. Kenyataannya kan ngga wkwkwk,0,0,0,0,0,in
